text,label_A,label_B,label_C,type,label
USER USER overheard my god I love it! smiling_face_with_heart-eyes You rock! I am significant other happy to find fellow Crafters on here Happy  face  or  smiley,NOT,,,Not Offensive,0
USER USER posting this image is beyond the polar opposite of funny,NOT,,,Not Offensive,0
USER They will score  goals and concede  in a game,NOT,,,Not Offensive,0
My dog has been missing for  days and last night i saw him in my dream he was significant other happy to see me pleading_face,NOT,,,Not Offensive,0
my birthday is the only day my phone gets a lot of love.,NOT,,,Not Offensive,0
USER USER RupaliBhosle smiling_face_with_heart-eyes one of the top  for me .... even now BiggBossMarathi,NOT,,,Not Offensive,0
USER Just your opinion of course. And not correct.,NOT,,,Not Offensive,0
Just saw a group of baby turkeys on my way to work.,NOT,,,Not Offensive,0
USER USER It should.,NOT,,,Not Offensive,0
Greg Van Roten took a vet day once. It was the day before he was born.,NOT,,,Not Offensive,0
Sometimes you have to thank yourself for being the one person you could always depend on.,NOT,,,Not Offensive,0
I just read the news about Toni Morrison and my body went cold. I cannot believe it.,NOT,,,Not Offensive,0
"Touch dilemma for Arsenal, potentially sacrificing the exceptionally talented Smith-Rowe in any deal for Upamecano. exploding_head",NOT,,,Not Offensive,0
Final vote count was  in favour and  against! Seems many from opposition also voted for the Govt move to integrate J&amp;K with India.,NOT,,,Not Offensive,0
USER and wait until pyongyang release similar service,NOT,,,Not Offensive,0
USER She would have been booked on the next flight. I fly with USER a lot and they very good value.,NOT,,,Not Offensive,0
USER USER shall help her in this crises,NOT,,,Not Offensive,0
"USER I want to ask you if you miss me or not, but we are always meet for almost everyday though--",NOT,,,Not Offensive,0
USER USER I am waiting on book  as well &amp; check Amazon each day!,NOT,,,Not Offensive,0
overheard man ... just imagine this place when Demi comes out with a new song or whatever ... I WANT THAT .,NOT,,,Not Offensive,0
USER They say 'never give up on your dreams.' Congratulations and wishing you all the best in your career.,NOT,,,Not Offensive,0
"USER @ Taylor nation thirteen, if you direct message me now I might be able to make it to LA in tears in my eyes",NOT,,,Not Offensive,0
USER Feel free to lift your arms in front of me smiling_face_with_sunglasses,NOT,,,Not Offensive,0
USER clapping_handsdark_skin_tone It is the artist.,NOT,,,Not Offensive,0
Going to squeeze another session in today between private message - private message Drop Me an email MissSarahJessicaMailUSER,NOT,,,Not Offensive,0
Newcastle (AConfusion sunday. Nuzzing see the new -- formation,NOT,,,Not Offensive,0
yes i started reading trials of apollo and let me tell you it is g a y and i love it,NOT,,,Not Offensive,0
"USER Thank you for policing what people can put in their bodies, the world is a better place because of you",NOT,,,Not Offensive,0
"SB: ""USER deserves the credit he is getting and it is a club decision if they are to offer him a new deal. I hope it is close.",NOT,,,Not Offensive,0
"USER I agree there, I will carrying on with diaries and reporting to housing as and when but in the meantime, they can do one slightly_smiling_face",NOT,,,Not Offensive,0
"USER USER He definitely has a way of doing that, does not he? The more you listen, the more you love!",NOT,,,Not Offensive,0
"Love your mom. Because she is someone who will love you unconditionally, till her last breath.",NOT,,,Not Offensive,0
USER But he has the best words.,NOT,,,Not Offensive,0
"Jenkinson is the longest serving member of the Arsenal first-team squad, if only for a few hours.",NOT,,,Not Offensive,0
USER USER USER USER AND to the great state of Texas.,NOT,,,Not Offensive,0
"USER Thank you for coming over to our mall, USER! We cannot wait to welcome you back to our mall soon ya! face_blowing_a_kiss",NOT,,,Not Offensive,0
USER Certainly would not have european prices about double the UK that is for sure.,NOT,,,Not Offensive,0
"USER Thanks for doing this, you feed us wellface_with_tears_of_joyface_with_tears_of_joyred_heart",NOT,,,Not Offensive,0
i am really glad that i can talk to anybody no matter their background or way of life,NOT,,,Not Offensive,0
The comeback is always stronger than the setback.,NOT,,,Not Offensive,0
USER I know right and it will be good too if I can touch it even for once Frown  sad  angry  or  pouting,NOT,,,Not Offensive,0
USER USER USER USER To busy fomoing right now! No tears in my eyes to talk! I am busy pumping!,NOT,,,Not Offensive,0
"Follow me, I follow back  Follow rate is %",NOT,,,Not Offensive,0
Happy opening season. Wish I could be on the water but work and the grind come first.,NOT,,,Not Offensive,0
"USER Pretty sure you will not add anything to the primary process, Individual .",NOT,,,Not Offensive,0
It finally sunk in that I am not going back to Bing this fall. I Am About To be emotionally paralyzed for the next  hours crying_face,NOT,,,Not Offensive,0
tomorrow's the official release of bring the soul smiling_face_with_hearts good luck to everyone who will watch it!,NOT,,,Not Offensive,0
Leo silence is the best answer for all questions and their smile is the best reaction in all situations.,NOT,,,Not Offensive,0
USER I was not expecting him to say anything less. Good luck to him and atletico's playing style. Who e epp?,NOT,,,Not Offensive,0
"I try significant other hard to make someone feel special and loved. it would be nice if anyone, for once in my life, would return the favor. pensive_face",NOT,,,Not Offensive,0
"I am significant other in love with my boyfriend, I cannot imagine my life without himpleading_face",NOT,,,Not Offensive,0
USER bravely speaking .... Today in LS .. Tnx for telling the truth of LADAKH in front of whole nation and whole world .,NOT,,,Not Offensive,0
I just smoked a nice bowl and drank some Yogi positive energy tea. Now we wait.,NOT,,,Not Offensive,0
"Almost to ,!!! tears in my eyes for a poll again! Tell me what you want to see! winking_face USER USER USER USER",NOT,,,Not Offensive,0
What video games can I play with others and be the healer in a team?,NOT,,,Not Offensive,0
The CapTel telephone is such a blessing to have. I love it! I only wish I had a CapTel much sooner! -CapTel user in Florida,NOT,,,Not Offensive,0
The YJ episode was good today. Finally we get a happy Cyborg and Granny Goodness is on point. She is very well written,NOT,,,Not Offensive,0
USER Yeah especially since it just rained earlier,NOT,,,Not Offensive,0
USER It is okay I am still here waiting for progress on that processing earear,NOT,,,Not Offensive,0
USER USER But Facebook is front &amp; centre in the movie itself. It is a great documentary,NOT,,,Not Offensive,0
"USER I said  as I noticed you like to work in round figures Madam. Excellent, love seeing the results of your wonderful work. HB",NOT,,,Not Offensive,0
USER Please stay happy and healthy i love you sunshinerelieved_facepurple_heartpurple_heart,NOT,,,Not Offensive,0
would it be acceptable to show up on the first day of school wearing sweatpants and a t-shirt? asking for a friend,NOT,,,Not Offensive,0
USER USER USER Yes. I read him significant other you do not have too. I read Mein Kampf in June.,NOT,,,Not Offensive,0
USER If all the Ty games come to Switch I will buy every one! Love those games!,NOT,,,Not Offensive,0
"USER USER USER Hey, if you are happy paying money for a service you do not then get, that is up to you.",NOT,,,Not Offensive,0
Two phones working on  different angles. The universe is significant other significant other GOODT,NOT,,,Not Offensive,0
i do not know why i feel significant other good today its suspicious,NOT,,,Not Offensive,0
USER Live in MA but willing to travel,NOT,,,Not Offensive,0
USER USER USER USER Cannot wait to hear the response to THAT question.,NOT,,,Not Offensive,0
USER We got to work with what we got and be thankful for it,NOT,,,Not Offensive,0
USER What is there to figure out tell me theglobe_showing_Europe-Africais coming to &amp; end,NOT,,,Not Offensive,0
"USER I felt the same turning  last April, but you are only as old as you feel, happy birthday! celebrating",NOT,,,Not Offensive,0
USER The st one i think,NOT,,,Not Offensive,0
USER May as well everyone else does hugging_face,NOT,,,Not Offensive,0
USER USER My mistake! Saw Ontario in your tweet. Ontario California! Thanks Sarge!,NOT,,,Not Offensive,0
"USER USER Tables ,,, and ",NOT,,,Not Offensive,0
Do you dream of me Am I the one you look for Where can I find you I need you,NOT,,,Not Offensive,0
The goal in life is to do enough things significant other I can relax and do no things.,NOT,,,Not Offensive,0
Yay! I am significant other happy! Thanks Mommy for supporting me and of course for the effort of buying everything I needed for these macarons. HAHAHA,NOT,,,Not Offensive,0
USER hello i am minju the sender can i get a follow from you? ,NOT,,,Not Offensive,0
"USER USER Great Britain is great because we are all as one Scotland , England, Wales and Ireland .",NOT,,,Not Offensive,0
USER Blessings on blessings bruhgorilla Welcome to the winning teameagle,NOT,,,Not Offensive,0
"USER The best and only way to feel REAL HAPPINESS, pretty easy to gain significant other much!",NOT,,,Not Offensive,0
Finally making it to the NAAMHC today grimacing_face,NOT,,,Not Offensive,0
is it weird that i usually have the same song on replay for the entire day,NOT,,,Not Offensive,0
"Edward, and wronged by no distinction to his next day gave distinction in such feelings;--she only comfort, and build it",NOT,,,Not Offensive,0
Strawberry Milk preview comin' in later today! strawberryglass_of_milk,NOT,,,Not Offensive,0
"USER Thanks Matt, hey where are the shorts and visor you promised the old coacher face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",NOT,,,Not Offensive,0
I finished watching Friends for the first tears in my eyes...what do I do with my life now?,NOT,,,Not Offensive,0
USER Hello Kieran there will not be any subtitles with the release on Sky Store however the DVD and Blu-ray should have them. *DF,NOT,,,Not Offensive,0
USER Condolences bro May give you the strength to withstand this trying times disappointed_but_relieved_facefolded_handsmedium-dark_skin_tone,NOT,,,Not Offensive,0
Thank you President Trump for being the best American President in the history of the United States!,NOT,,,Not Offensive,0
You do not have to oppose the government just to sound intellectual. You are not!,NOT,,,Not Offensive,0
"Street, Mrs. Dashwood now go very naturally; for Mr. Willoughby was a better have been always doing to her to her, and Elinor",NOT,,,Not Offensive,0
Do not focus too much on the negatives! Everything will get better!,NOT,,,Not Offensive,0
Search:WWW!! Its soo good and she lovess pdx HAHAUSER is this real?face_with_tears_of_joy and if it is what drama is thisloudly_crying_faceface_with_tears_of_joy,NOT,,,Not Offensive,0
"Then hey angery when I ask, what site is this unit from, could you send photos?",NOT,,,Not Offensive,0
USER Aye happy birthday to your mom. She is the luckiest person. And I am happy for her. purple_heart,NOT,,,Not Offensive,0
Do not put me in a position where I got to show you how cold my heart can get /Embarrassed  or  blushing,NOT,,,Not Offensive,0
USER USER Show me the data.,NOT,,,Not Offensive,0
I cannot wait for him to silence the crowd at Anfield lolCoutinho is set to join AFC on loan as per LEquipes USER,NOT,,,Not Offensive,0
USER This is future fun Not present fun pensive_face,NOT,,,Not Offensive,0
USER USER Bearmon is adorable. I want a teddy bear of him! &lt;,NOT,,,Not Offensive,0
"i love knocking on watermelons with purpose, acting like i have a clue of what i am doing",NOT,,,Not Offensive,0
I am surrendering to the shift.,NOT,,,Not Offensive,0
Everyone retweeting that video of inho dropping the cake is obligated to stan init,NOT,,,Not Offensive,0
"USER [TRANS] ""Click*purple_heartBring The Soul"" *Efeito de som da camera. MPN behind the scenes ARMY BoyWithLuv USER",NOT,,,Not Offensive,0
"USER It was! I had just started it, checked what percentage I was at and it said %. neutral_face",NOT,,,Not Offensive,0
USER derby not interested in Ibe? Maybe going after Jacob Murphy instead?,NOT,,,Not Offensive,0
USER He was significant other instrumental in The Foxes title win person_shruggingfemale_sign,NOT,,,Not Offensive,0
USER i feel like personal congratulations to you are in order for the usher hall gig...,NOT,,,Not Offensive,0
"Good morning, everyone! Peace and love to you all!",NOT,,,Not Offensive,0
bakugo: were you dropped as a baby or someshit? todoroki: bold of you to assume i was ever held,NOT,,,Not Offensive,0
USER save the date backhand_index_pointing_right//backhand_index_pointing_left Gary please pretty please bottle_with_popping_corkbottle_with_popping_corkbottle_with_popping_corkbottle_with_popping_corkbottle_with_popping_corkbottle_with_popping_cork,NOT,,,Not Offensive,0
